"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"20378" 75 53 5 0 "ByFB" 1 28 42 0.75 -22 1
"20379" 75 53 6 0 "ByFB" 1 28 42 0.75 -22 1
"20380" 75 53 7 0 "ByFB" 1 28 42 0.75 -22 1
"20381" 75 53 8 0 "ByFB" 1 28 42 0.75 -22 1
"20382" 75 53 9 0 "ByFB" 1 28 42 0.75 -22 1
"20747" 75 53 10 0 "ByFB" 1 28 42 0.75 -22 1
"20748" 75 53 11 0 "ByFB" 1 28 42 0.75 -22 1
"20385" 75 53 12 0 "ByFB" 1 28 42 0.75 -22 1
"20386" 75 53 13 0 "ByFB" 1 28 42 0.75 -22 1
"20387" 75 53 14 0 "ByFB" 1 28 42 0.75 -22 1
"20752" 75 53 15 0 "ByFB" 1 28 42 0.75 -22 1
"20753" 75 53 16 0 "ByFB" 1 28 42 0.75 -22 1
"20754" 75 53 17 0 "ByFB" 1 28 42 0.75 -22 1
"21484" 75 53 18 0 "ByFB" 1 28 42 0.75 -22 1
"21485" 75 53 19 0 "ByFB" 1 28 42 0.75 -22 1
"21486" 75 53 20 0 "ByFB" 1 28 42 0.75 -22 1
"21487" 75 53 21 0 "ByFB" 1 28 42 0.75 -22 1
"21853" 75 53 22 0 "ByFB" 1 28 42 0.75 -22 1
"21854" 75 53 23 0 "ByFB" 1 28 42 0.75 -22 1
"21855" 75 53 24 0 "ByFB" 1 28 42 0.75 -22 1
"21856" 75 53 25 0 "ByFB" 1 28 42 0.75 -22 1
"23315" 75 54 1 0 "ByFB" 1 18 64 0.5 -33 1
"23316" 75 54 2 0 "ByFB" 1 18 64 0.5 -33 1
"22370" 75 54 3 0 "ByFB" 1 18 64 0.5 -33 1
"22316" 75 54 4 0 "ByFB" 1 18 64 0.5 -33 1
"22426" 75 54 5 1 "ByFB" 1 18 64 0.5 -33 1
"22590" 75 54 6 0 "ByFB" 1 18 64 0.5 -33 1
"22591" 75 54 7 0 "ByFB" 1 18 64 0.5 -33 1
"22592" 75 54 8 0 "ByFB" 1 18 64 0.5 -33 1
"22593" 75 54 9 0 "ByFB" 1 18 64 0.5 -33 1
"22594" 75 54 10 0 "ByFB" 1 18 64 0.5 -33 1
"22595" 75 54 11 0 "ByFB" 1 18 64 0.5 -33 1
"22281" 75 54 12 0 "ByFB" 1 18 64 0.5 -33 1
"22475" 75 54 13 0 "ByFB" 1 18 64 0.5 -33 1
"22598" 75 54 14 0 "ByFB" 1 18 64 0.5 -33 1
"22599" 75 54 15 0 "ByFB" 1 18 64 0.5 -33 1
"22600" 75 54 16 0 "ByFB" 1 18 64 0.5 -33 1
"22601" 75 54 17 0 "ByFB" 1 18 64 0.5 -33 1
"22602" 75 54 18 0 "ByFB" 1 18 64 0.5 -33 1
"22603" 75 54 19 0 "ByFB" 1 18 64 0.5 -33 1
"23333" 75 54 20 0 "ByFB" 1 18 64 0.5 -33 1
"23334" 75 54 21 0 "ByFB" 1 18 64 0.5 -33 1
"23335" 75 54 22 0 "ByFB" 1 18 64 0.5 -33 1
"23336" 75 54 23 0 "ByFB" 1 18 64 0.5 -33 1
"23702" 75 54 24 0 "ByFB" 1 18 64 0.5 -33 1
"23703" 75 54 25 0 "ByFB" 1 18 64 0.5 -33 1
"25526" 75 56 1 1 "ByFB" 1 -8 -5 0.99 -34 1
"25527" 75 56 2 1 "ByFB" 1 -8 -5 0.99 -34 1
"24434" 75 56 3 1 "ByFB" 1 -8 -5 0.99 -34 1
"24435" 75 56 4 1 "ByFB" 1 -8 -5 0.99 -34 1
"24436" 75 56 5 1 "ByFB" 1 -8 -5 0.99 -34 1
"24437" 75 56 6 1 "ByFB" 1 -8 -5 0.99 -34 1
"24438" 75 56 7 1 "ByFB" 1 -8 -5 0.99 -34 1
"24803" 75 56 8 1 "ByFB" 1 -8 -5 0.99 -34 1
"24804" 75 56 9 1 "ByFB" 1 -8 -5 0.99 -34 1
"24805" 75 56 10 1 "ByFB" 1 -8 -5 0.99 -34 1
"24806" 75 56 11 1 "ByFB" 1 -8 -5 0.99 -34 1
"24443" 75 56 12 1 "ByFB" 1 -8 -5 0.99 -34 1
"24444" 75 56 13 1 "ByFB" 1 -8 -5 0.99 -34 1
"24485" 75 56 14 1 "ByFB" 1 -8 -5 0.99 -34 1
"24688" 75 56 15 1 "ByFB" 1 -8 -5 0.99 -34 1
"24689" 75 56 16 1 "ByFB" 1 -8 -5 0.99 -34 1
"24812" 75 56 17 1 "ByFB" 1 -8 -5 0.99 -34 1
"24813" 75 56 18 1 "ByFB" 1 -8 -5 0.99 -34 1
"24814" 75 56 19 1 "ByFB" 1 -8 -5 0.99 -34 1
"24815" 75 56 20 1 "ByFB" 1 -8 -5 0.99 -34 1
"24816" 75 56 21 1 "ByFB" 1 -8 -5 0.99 -34 1
"24453" 75 56 22 1 "ByFB" 1 -8 -5 0.99 -34 1
"25548" 75 56 23 1 "ByFB" 1 -8 -5 0.99 -34 1
"26161" 75 56 24 1 "ByFB" 1 -8 -5 0.99 -34 1
"25919" 75 56 25 1 "ByFB" 1 -8 -5 0.99 -34 1
"27740" 75 58 1 0 "ByFB" 0.4 -7 40 0.25 24 1
"27741" 75 58 2 0 "ByFB" 0.4 -7 40 0.25 24 1
"27742" 75 58 3 0 "ByFB" 0.4 -7 40 0.25 24 1
"27743" 75 58 4 0 "ByFB" 0.4 -7 40 0.25 24 1
"27744" 75 58 5 0 "ByFB" 0.4 -7 40 0.25 24 1
"27745" 75 58 6 0 "ByFB" 0.4 -7 40 0.25 24 1
"27746" 75 58 7 0 "ByFB" 0.4 -7 40 0.25 24 1
"27747" 75 58 8 0 "ByFB" 0.4 -7 40 0.25 24 1
"27748" 75 58 9 0 "ByFB" 0.4 -7 40 0.25 24 1
"27749" 75 58 10 0 "ByFB" 0.4 -7 40 0.25 24 1
"27750" 75 58 11 0 "ByFB" 0.4 -7 40 0.25 24 1
"27751" 75 58 12 0 "ByFB" 0.4 -7 40 0.25 24 1
"27752" 75 58 13 0 "ByFB" 0.4 -7 40 0.25 24 1
"27753" 75 58 14 0 "ByFB" 0.4 -7 40 0.25 24 1
"27754" 75 58 15 0 "ByFB" 0.4 -7 40 0.25 24 1
"27755" 75 58 16 0 "ByFB" 0.4 -7 40 0.25 24 1
"27756" 75 58 17 0 "ByFB" 0.4 -7 40 0.25 24 1
"27757" 75 58 18 0 "ByFB" 0.4 -7 40 0.25 24 1
"27758" 75 58 19 0 "ByFB" 0.4 -7 40 0.25 24 1
"27759" 75 58 20 0 "ByFB" 0.4 -7 40 0.25 24 1
"27760" 75 58 21 0 "ByFB" 0.4 -7 40 0.25 24 1
"27761" 75 58 22 0 "ByFB" 0.4 -7 40 0.25 24 1
"28127" 75 58 23 0 "ByFB" 0.4 -7 40 0.25 24 1
"28128" 75 58 24 0 "ByFB" 0.4 -7 40 0.25 24 1
"28130" 75 58 25 0 "ByFB" 0.4 -7 40 0.25 24 1
"29951" 75 59 1 1 "ByFB" 0.25 16 43 0.4 2 1
"29952" 75 59 2 1 "ByFB" 0.25 16 43 0.4 2 1
"29953" 75 59 3 1 "ByFB" 0.25 16 43 0.4 2 1
"29954" 75 59 4 1 "ByFB" 0.25 16 43 0.4 2 1
"29955" 75 59 5 1 "ByFB" 0.25 16 43 0.4 2 1
"29956" 75 59 6 1 "ByFB" 0.25 16 43 0.4 2 1
"29957" 75 59 7 1 "ByFB" 0.25 16 43 0.4 2 1
"29958" 75 59 8 0 "ByFB" 0.25 16 43 0.4 2 1
"29959" 75 59 9 0 "ByFB" 0.25 16 43 0.4 2 1
"29960" 75 59 10 0 "ByFB" 0.25 16 43 0.4 2 1
"29961" 75 59 11 0 "ByFB" 0.25 16 43 0.4 2 1
"29962" 75 59 12 0 "ByFB" 0.25 16 43 0.4 2 1
"29963" 75 59 13 0 "ByFB" 0.25 16 43 0.4 2 1
"29964" 75 59 14 1 "ByFB" 0.25 16 43 0.4 2 1
"29965" 75 59 15 1 "ByFB" 0.25 16 43 0.4 2 1
"29966" 75 59 16 1 "ByFB" 0.25 16 43 0.4 2 1
"29967" 75 59 17 1 "ByFB" 0.25 16 43 0.4 2 1
"29968" 75 59 18 1 "ByFB" 0.25 16 43 0.4 2 1
"29969" 75 59 19 1 "ByFB" 0.25 16 43 0.4 2 1
"29970" 75 59 20 1 "ByFB" 0.25 16 43 0.4 2 1
"29971" 75 59 21 1 "ByFB" 0.25 16 43 0.4 2 1
"29972" 75 59 22 1 "ByFB" 0.25 16 43 0.4 2 1
"29973" 75 59 23 1 "ByFB" 0.25 16 43 0.4 2 1
"30218" 75 59 24 1 "ByFB" 0.25 16 43 0.4 2 1
"29976" 75 59 25 1 "ByFB" 0.25 16 43 0.4 2 1
"31069" 75 60 1 0 "ByFB" 0.1 21 38 0.6 1 1
"32163" 75 60 2 0 "ByFB" 0.1 21 38 0.6 1 1
"32164" 75 60 3 0 "ByFB" 0.1 21 38 0.6 1 1
"32165" 75 60 4 0 "ByFB" 0.1 21 38 0.6 1 1
"32166" 75 60 5 0 "ByFB" 0.1 21 38 0.6 1 1
"32167" 75 60 6 0 "ByFB" 0.1 21 38 0.6 1 1
"32168" 75 60 7 0 "ByFB" 0.1 21 38 0.6 1 1
"32169" 75 60 8 0 "ByFB" 0.1 21 38 0.6 1 1
"32170" 75 60 9 0 "ByFB" 0.1 21 38 0.6 1 1
"32171" 75 60 10 0 "ByFB" 0.1 21 38 0.6 1 1
"32172" 75 60 11 0 "ByFB" 0.1 21 38 0.6 1 1
"32173" 75 60 12 0 "ByFB" 0.1 21 38 0.6 1 1
"32174" 75 60 13 0 "ByFB" 0.1 21 38 0.6 1 1
"32175" 75 60 14 0 "ByFB" 0.1 21 38 0.6 1 1
"32176" 75 60 15 0 "ByFB" 0.1 21 38 0.6 1 1
"32177" 75 60 16 0 "ByFB" 0.1 21 38 0.6 1 1
"32178" 75 60 17 0 "ByFB" 0.1 21 38 0.6 1 1
"32179" 75 60 18 0 "ByFB" 0.1 21 38 0.6 1 1
"32180" 75 60 19 0 "ByFB" 0.1 21 38 0.6 1 1
"32181" 75 60 20 0 "ByFB" 0.1 21 38 0.6 1 1
"32182" 75 60 21 0 "ByFB" 0.1 21 38 0.6 1 1
"32183" 75 60 22 0 "ByFB" 0.1 21 38 0.6 1 1
"32184" 75 60 23 0 "ByFB" 0.1 21 38 0.6 1 1
"32185" 75 60 24 0 "ByFB" 0.1 21 38 0.6 1 1
"32186" 75 60 25 0 "ByFB" 0.1 21 38 0.6 1 1
"478" 76 32 1 0 "ByFB" 0.75 -4 82 0.25 3 1
"479" 76 32 2 0 "ByFB" 0.75 -4 82 0.25 3 1
"480" 76 32 3 0 "ByFB" 0.75 -4 82 0.25 3 1
"481" 76 32 4 0 "ByFB" 0.75 -4 82 0.25 3 1
"482" 76 32 5 0 "ByFB" 0.75 -4 82 0.25 3 1
"483" 76 32 6 0 "ByFB" 0.75 -4 82 0.25 3 1
"484" 76 32 7 0 "ByFB" 0.75 -4 82 0.25 3 1
"485" 76 32 8 0 "ByFB" 0.75 -4 82 0.25 3 1
"486" 76 32 9 1 "ByFB" 0.75 -4 82 0.25 3 1
"487" 76 32 10 1 "ByFB" 0.75 -4 82 0.25 3 1
"488" 76 32 11 1 "ByFB" 0.75 -4 82 0.25 3 1
"489" 76 32 12 1 "ByFB" 0.75 -4 82 0.25 3 1
"490" 76 32 13 0 "ByFB" 0.75 -4 82 0.25 3 1
"491" 76 32 14 1 "ByFB" 0.75 -4 82 0.25 3 1
"492" 76 32 15 0 "ByFB" 0.75 -4 82 0.25 3 1
"493" 76 32 16 0 "ByFB" 0.75 -4 82 0.25 3 1
"494" 76 32 17 0 "ByFB" 0.75 -4 82 0.25 3 1
"495" 76 32 18 1 "ByFB" 0.75 -4 82 0.25 3 1
"496" 76 32 19 1 "ByFB" 0.75 -4 82 0.25 3 1
"497" 76 32 20 0 "ByFB" 0.75 -4 82 0.25 3 1
"498" 76 32 21 1 "ByFB" 0.75 -4 82 0.25 3 1
"499" 76 32 22 0 "ByFB" 0.75 -4 82 0.25 3 1
"500" 76 32 23 1 "ByFB" 0.75 -4 82 0.25 3 1
"501" 76 32 24 1 "ByFB" 0.75 -4 82 0.25 3 1
"502" 76 32 25 1 "ByFB" 0.75 -4 82 0.25 3 1
"2690" 76 33 1 1 "ByFB" 1 -3 14 0.4 -22 1
"2096" 76 33 2 1 "ByFB" 1 -3 14 0.4 -22 1
"2065" 76 33 3 1 "ByFB" 1 -3 14 0.4 -22 1
"2042" 76 33 4 1 "ByFB" 1 -3 14 0.4 -22 1
"2085" 76 33 5 1 "ByFB" 1 -3 14 0.4 -22 1
"2044" 76 33 6 1 "ByFB" 1 -3 14 0.4 -22 1
"2695" 76 33 7 0 "ByFB" 1 -3 14 0.4 -22 1
"2696" 76 33 8 1 "ByFB" 1 -3 14 0.4 -22 1
"2697" 76 33 9 1 "ByFB" 1 -3 14 0.4 -22 1
"2698" 76 33 10 1 "ByFB" 1 -3 14 0.4 -22 1
"2699" 76 33 11 1 "ByFB" 1 -3 14 0.4 -22 1
"3064" 76 33 12 0 "ByFB" 1 -3 14 0.4 -22 1
"2701" 76 33 13 0 "ByFB" 1 -3 14 0.4 -22 1
"2702" 76 33 14 1 "ByFB" 1 -3 14 0.4 -22 1
"2703" 76 33 15 0 "ByFB" 1 -3 14 0.4 -22 1
"2704" 76 33 16 0 "ByFB" 1 -3 14 0.4 -22 1
"2705" 76 33 17 0 "ByFB" 1 -3 14 0.4 -22 1
"2706" 76 33 18 0 "ByFB" 1 -3 14 0.4 -22 1
"2707" 76 33 19 0 "ByFB" 1 -3 14 0.4 -22 1
"2344" 76 33 20 0 "ByFB" 1 -3 14 0.4 -22 1
"2709" 76 33 21 0 "ByFB" 1 -3 14 0.4 -22 1
"2710" 76 33 22 0 "ByFB" 1 -3 14 0.4 -22 1
"2711" 76 33 23 0 "ByFB" 1 -3 14 0.4 -22 1
"2712" 76 33 24 0 "ByFB" 1 -3 14 0.4 -22 1
"2713" 76 33 25 0 "ByFB" 1 -3 14 0.4 -22 1
"4901" 76 35 1 0 "ByFB" 1 -5 47 0.01 -15 1
"4173" 76 35 2 0 "ByFB" 1 -5 47 0.01 -15 1
"4130" 76 35 3 1 "ByFB" 1 -5 47 0.01 -15 1
"4080" 76 35 4 0 "ByFB" 1 -5 47 0.01 -15 1
"4057" 76 35 5 1 "ByFB" 1 -5 47 0.01 -15 1
"4176" 76 35 6 1 "ByFB" 1 -5 47 0.01 -15 1
"4177" 76 35 7 0 "ByFB" 1 -5 47 0.01 -15 1
"4178" 76 35 8 0 "ByFB" 1 -5 47 0.01 -15 1
"4908" 76 35 9 0 "ByFB" 1 -5 47 0.01 -15 1
"4909" 76 35 10 0 "ByFB" 1 -5 47 0.01 -15 1
"4910" 76 35 11 0 "ByFB" 1 -5 47 0.01 -15 1
"4911" 76 35 12 0 "ByFB" 1 -5 47 0.01 -15 1
"4912" 76 35 13 0 "ByFB" 1 -5 47 0.01 -15 1
"4913" 76 35 14 0 "ByFB" 1 -5 47 0.01 -15 1
"4914" 76 35 15 0 "ByFB" 1 -5 47 0.01 -15 1
"4915" 76 35 16 0 "ByFB" 1 -5 47 0.01 -15 1
"4916" 76 35 17 0 "ByFB" 1 -5 47 0.01 -15 1
"4917" 76 35 18 0 "ByFB" 1 -5 47 0.01 -15 1
"4918" 76 35 19 0 "ByFB" 1 -5 47 0.01 -15 1
"4555" 76 35 20 0 "ByFB" 1 -5 47 0.01 -15 1
"4556" 76 35 21 0 "ByFB" 1 -5 47 0.01 -15 1
"4921" 76 35 22 0 "ByFB" 1 -5 47 0.01 -15 1
"4922" 76 35 23 0 "ByFB" 1 -5 47 0.01 -15 1
"4923" 76 35 24 0 "ByFB" 1 -5 47 0.01 -15 1
"4924" 76 35 25 0 "ByFB" 1 -5 47 0.01 -15 1
"6383" 76 37 1 0 "ByFB" 0.9 0 64 0.4 -7 1
"6384" 76 37 2 0 "ByFB" 0.9 0 64 0.4 -7 1
"6261" 76 37 3 0 "ByFB" 0.9 0 64 0.4 -7 1
"6181" 76 37 4 0 "ByFB" 0.9 0 64 0.4 -7 1
"6182" 76 37 5 1 "ByFB" 0.9 0 64 0.4 -7 1
"6143" 76 37 6 0 "ByFB" 0.9 0 64 0.4 -7 1
"6389" 76 37 7 0 "ByFB" 0.9 0 64 0.4 -7 1
"8081" 76 37 8 0 "ByFB" 0.9 0 64 0.4 -7 1
"7852" 76 37 9 0 "ByFB" 0.9 0 64 0.4 -7 1
"7853" 76 37 10 0 "ByFB" 0.9 0 64 0.4 -7 1
"7854" 76 37 11 0 "ByFB" 0.9 0 64 0.4 -7 1
"7855" 76 37 12 0 "ByFB" 0.9 0 64 0.4 -7 1
"7856" 76 37 13 0 "ByFB" 0.9 0 64 0.4 -7 1
"8008" 76 37 14 1 "ByFB" 0.9 0 64 0.4 -7 1
"7968" 76 37 15 1 "ByFB" 0.9 0 64 0.4 -7 1
"7982" 76 37 16 1 "ByFB" 0.9 0 64 0.4 -7 1
"7942" 76 37 17 1 "ByFB" 0.9 0 64 0.4 -7 1
"7497" 76 37 18 0 "ByFB" 0.9 0 64 0.4 -7 1
"7498" 76 37 19 0 "ByFB" 0.9 0 64 0.4 -7 1
"7499" 76 37 20 0 "ByFB" 0.9 0 64 0.4 -7 1
"7500" 76 37 21 0 "ByFB" 0.9 0 64 0.4 -7 1
"7501" 76 37 22 0 "ByFB" 0.9 0 64 0.4 -7 1
"7866" 76 37 23 0 "ByFB" 0.9 0 64 0.4 -7 1
"7867" 76 37 24 1 "ByFB" 0.9 0 64 0.4 -7 1
"7504" 76 37 25 0 "ByFB" 0.9 0 64 0.4 -7 1
"8597" 76 38 1 0 "ByFB" 1 24 34 0.05 28 1
"8598" 76 38 2 0 "ByFB" 1 24 34 0.05 28 1
"8599" 76 38 3 1 "ByFB" 1 24 34 0.05 28 1
"8600" 76 38 4 0 "ByFB" 1 24 34 0.05 28 1
"8601" 76 38 5 1 "ByFB" 1 24 34 0.05 28 1
"8602" 76 38 6 1 "ByFB" 1 24 34 0.05 28 1
"9332" 76 38 7 1 "ByFB" 1 24 34 0.05 28 1
"9333" 76 38 8 1 "ByFB" 1 24 34 0.05 28 1
"10063" 76 38 9 1 "ByFB" 1 24 34 0.05 28 1
"9943" 76 38 10 1 "ByFB" 1 24 34 0.05 28 1
"9944" 76 38 11 1 "ByFB" 1 24 34 0.05 28 1
"9945" 76 38 12 1 "ByFB" 1 24 34 0.05 28 1
"10067" 76 38 13 1 "ByFB" 1 24 34 0.05 28 1
"10028" 76 38 14 1 "ByFB" 1 24 34 0.05 28 1
"10072" 76 38 15 1 "ByFB" 1 24 34 0.05 28 1
"10101" 76 38 16 1 "ByFB" 1 24 34 0.05 28 1
"10087" 76 38 17 1 "ByFB" 1 24 34 0.05 28 1
"9708" 76 38 18 1 "ByFB" 1 24 34 0.05 28 1
"9709" 76 38 19 1 "ByFB" 1 24 34 0.05 28 1
"9710" 76 38 20 1 "ByFB" 1 24 34 0.05 28 1
"9711" 76 38 21 1 "ByFB" 1 24 34 0.05 28 1
"9712" 76 38 22 1 "ByFB" 1 24 34 0.05 28 1
"10037" 76 38 23 1 "ByFB" 1 24 34 0.05 28 1
"10065" 76 38 24 1 "ByFB" 1 24 34 0.05 28 1
"9715" 76 38 25 1 "ByFB" 1 24 34 0.05 28 1
"10808" 76 43 1 1 "ByFB" 1 14 12 0.9 9 1
"10809" 76 43 2 1 "ByFB" 1 14 12 0.9 9 1
"10810" 76 43 3 1 "ByFB" 1 14 12 0.9 9 1
"10811" 76 43 4 1 "ByFB" 1 14 12 0.9 9 1
"10812" 76 43 5 1 "ByFB" 1 14 12 0.9 9 1
"10813" 76 43 6 1 "ByFB" 1 14 12 0.9 9 1
"10814" 76 43 7 1 "ByFB" 1 14 12 0.9 9 1
"10815" 76 43 8 0 "ByFB" 1 14 12 0.9 9 1
"10816" 76 43 9 0 "ByFB" 1 14 12 0.9 9 1
"11546" 76 43 10 0 "ByFB" 1 14 12 0.9 9 1
"11547" 76 43 11 0 "ByFB" 1 14 12 0.9 9 1
"11548" 76 43 12 0 "ByFB" 1 14 12 0.9 9 1
"12117" 76 43 13 0 "ByFB" 1 14 12 0.9 9 1
"12078" 76 43 14 0 "ByFB" 1 14 12 0.9 9 1
"11998" 76 43 15 0 "ByFB" 1 14 12 0.9 9 1
"11999" 76 43 16 0 "ByFB" 1 14 12 0.9 9 1
"12082" 76 43 17 0 "ByFB" 1 14 12 0.9 9 1
"11919" 76 43 18 0 "ByFB" 1 14 12 0.9 9 1
"11799" 76 43 19 0 "ByFB" 1 14 12 0.9 9 1
"11800" 76 43 20 0 "ByFB" 1 14 12 0.9 9 1
"11801" 76 43 21 0 "ByFB" 1 14 12 0.9 9 1
"11802" 76 43 22 0 "ByFB" 1 14 12 0.9 9 1
"11924" 76 43 23 0 "ByFB" 1 14 12 0.9 9 1
"11925" 76 43 24 0 "ByFB" 1 14 12 0.9 9 1
"11926" 76 43 25 0 "ByFB" 1 14 12 0.9 9 1
"13019" 76 44 1 0 "ByFB" 1 23 24 0.99 -33 1
"13020" 76 44 2 0 "ByFB" 1 23 24 0.99 -33 1
"13021" 76 44 3 0 "ByFB" 1 23 24 0.99 -33 1
"13022" 76 44 4 0 "ByFB" 1 23 24 0.99 -33 1
"13023" 76 44 5 0 "ByFB" 1 23 24 0.99 -33 1
"13024" 76 44 6 1 "ByFB" 1 23 24 0.99 -33 1
"13025" 76 44 7 1 "ByFB" 1 23 24 0.99 -33 1
"13026" 76 44 8 1 "ByFB" 1 23 24 0.99 -33 1
"13027" 76 44 9 1 "ByFB" 1 23 24 0.99 -33 1
"13028" 76 44 10 1 "ByFB" 1 23 24 0.99 -33 1
"13029" 76 44 11 1 "ByFB" 1 23 24 0.99 -33 1
"12666" 76 44 12 1 "ByFB" 1 23 24 0.99 -33 1
"12667" 76 44 13 1 "ByFB" 1 23 24 0.99 -33 1
"13641" 76 44 14 1 "ByFB" 1 23 24 0.99 -33 1
"13763" 76 44 15 1 "ByFB" 1 23 24 0.99 -33 1
"13764" 76 44 16 1 "ByFB" 1 23 24 0.99 -33 1
"13765" 76 44 17 1 "ByFB" 1 23 24 0.99 -33 1
"13766" 76 44 18 1 "ByFB" 1 23 24 0.99 -33 1
"13767" 76 44 19 1 "ByFB" 1 23 24 0.99 -33 1
"13768" 76 44 20 1 "ByFB" 1 23 24 0.99 -33 1
"13405" 76 44 21 1 "ByFB" 1 23 24 0.99 -33 1
"13406" 76 44 22 1 "ByFB" 1 23 24 0.99 -33 1
"13407" 76 44 23 1 "ByFB" 1 23 24 0.99 -33 1
"13408" 76 44 24 1 "ByFB" 1 23 24 0.99 -33 1
"13409" 76 44 25 1 "ByFB" 1 23 24 0.99 -33 1
"15597" 76 46 1 1 "ByFB" 0.01 9 30 0.6 -37 1
"15233" 76 46 2 1 "ByFB" 0.01 9 30 0.6 -37 1
"14504" 76 46 3 1 "ByFB" 0.01 9 30 0.6 -37 1
"14505" 76 46 4 1 "ByFB" 0.01 9 30 0.6 -37 1
"14506" 76 46 5 1 "ByFB" 0.01 9 30 0.6 -37 1
"14507" 76 46 6 1 "ByFB" 0.01 9 30 0.6 -37 1
"14508" 76 46 7 1 "ByFB" 0.01 9 30 0.6 -37 1
"14873" 76 46 8 1 "ByFB" 0.01 9 30 0.6 -37 1
"14874" 76 46 9 1 "ByFB" 0.01 9 30 0.6 -37 1
"14875" 76 46 10 1 "ByFB" 0.01 9 30 0.6 -37 1
"14876" 76 46 11 1 "ByFB" 0.01 9 30 0.6 -37 1
"14877" 76 46 12 0 "ByFB" 0.01 9 30 0.6 -37 1
"14878" 76 46 13 0 "ByFB" 0.01 9 30 0.6 -37 1
"14880" 76 46 14 0 "ByFB" 0.01 9 30 0.6 -37 1
"14881" 76 46 15 0 "ByFB" 0.01 9 30 0.6 -37 1
"14882" 76 46 16 0 "ByFB" 0.01 9 30 0.6 -37 1
"15976" 76 46 17 0 "ByFB" 0.01 9 30 0.6 -37 1
"15937" 76 46 18 0 "ByFB" 0.01 9 30 0.6 -37 1
"15978" 76 46 19 0 "ByFB" 0.01 9 30 0.6 -37 1
"15979" 76 46 20 0 "ByFB" 0.01 9 30 0.6 -37 1
"15616" 76 46 21 0 "ByFB" 0.01 9 30 0.6 -37 1
"15617" 76 46 22 1 "ByFB" 0.01 9 30 0.6 -37 1
"15618" 76 46 23 0 "ByFB" 0.01 9 30 0.6 -37 1
"15619" 76 46 24 0 "ByFB" 0.01 9 30 0.6 -37 1
"15620" 76 46 25 1 "ByFB" 0.01 9 30 0.6 -37 1
"17808" 76 51 1 1 "ByFB" 0.8 -18 68 0.2 23 1
"17444" 76 51 2 1 "ByFB" 0.8 -18 68 0.2 23 1
"16715" 76 51 3 1 "ByFB" 0.8 -18 68 0.2 23 1
"16716" 76 51 4 1 "ByFB" 0.8 -18 68 0.2 23 1
"16717" 76 51 5 1 "ByFB" 0.8 -18 68 0.2 23 1
"16718" 76 51 6 1 "ByFB" 0.8 -18 68 0.2 23 1
"16719" 76 51 7 1 "ByFB" 0.8 -18 68 0.2 23 1
"16720" 76 51 8 1 "ByFB" 0.8 -18 68 0.2 23 1
"16721" 76 51 9 0 "ByFB" 0.8 -18 68 0.2 23 1
"17086" 76 51 10 0 "ByFB" 0.8 -18 68 0.2 23 1
"17087" 76 51 11 0 "ByFB" 0.8 -18 68 0.2 23 1
"17088" 76 51 12 0 "ByFB" 0.8 -18 68 0.2 23 1
"17089" 76 51 13 0 "ByFB" 0.8 -18 68 0.2 23 1
"16483" 76 51 14 1 "ByFB" 0.8 -18 68 0.2 23 1
"16363" 76 51 15 1 "ByFB" 0.8 -18 68 0.2 23 1
"16364" 76 51 16 0 "ByFB" 0.8 -18 68 0.2 23 1
"17094" 76 51 17 0 "ByFB" 0.8 -18 68 0.2 23 1
"17095" 76 51 18 0 "ByFB" 0.8 -18 68 0.2 23 1
"17096" 76 51 19 1 "ByFB" 0.8 -18 68 0.2 23 1
"17097" 76 51 20 1 "ByFB" 0.8 -18 68 0.2 23 1
"17098" 76 51 21 1 "ByFB" 0.8 -18 68 0.2 23 1
"17099" 76 51 22 1 "ByFB" 0.8 -18 68 0.2 23 1
"17100" 76 51 23 1 "ByFB" 0.8 -18 68 0.2 23 1
"17101" 76 51 24 1 "ByFB" 0.8 -18 68 0.2 23 1
"17102" 76 51 25 1 "ByFB" 0.8 -18 68 0.2 23 1
"18561" 76 52 1 1 "ByFB" 0.2 0 46 0.25 -2 1
"18562" 76 52 2 1 "ByFB" 0.2 0 46 0.25 -2 1
"18317" 76 52 3 1 "ByFB" 0.2 0 46 0.25 -2 1
"18331" 76 52 4 1 "ByFB" 0.2 0 46 0.25 -2 1
"18242" 76 52 5 1 "ByFB" 0.2 0 46 0.25 -2 1
"18239" 76 52 6 0 "ByFB" 0.2 0 46 0.25 -2 1
"18443" 76 52 7 1 "ByFB" 0.2 0 46 0.25 -2 1
"18323" 76 52 8 0 "ByFB" 0.2 0 46 0.25 -2 1
"18567" 76 52 9 0 "ByFB" 0.2 0 46 0.25 -2 1
"18689" 76 52 10 0 "ByFB" 0.2 0 46 0.25 -2 1
"18690" 76 52 11 0 "ByFB" 0.2 0 46 0.25 -2 1
"18570" 76 52 12 1 "ByFB" 0.2 0 46 0.25 -2 1
"18935" 76 52 13 0 "ByFB" 0.2 0 46 0.25 -2 1
"18936" 76 52 14 0 "ByFB" 0.2 0 46 0.25 -2 1
"18330" 76 52 15 0 "ByFB" 0.2 0 46 0.25 -2 1
"18344" 76 52 16 0 "ByFB" 0.2 0 46 0.25 -2 1
"19308" 76 52 17 0 "ByFB" 0.2 0 46 0.25 -2 1
