"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"10736" 326 4 11 0 "ByFB" 1 1 2 0.5 0 1
"11102" 326 4 12 1 "ByFB" 1 1 2 0.5 0 1
"11103" 326 4 13 1 "ByFB" 1 1 2 0.5 0 1
"11104" 326 4 14 1 "ByFB" 1 1 2 0.5 0 1
"11105" 326 4 15 1 "ByFB" 1 1 2 0.5 0 1
"11106" 326 4 16 1 "ByFB" 1 1 2 0.5 0 1
"11472" 326 4 17 0 "ByFB" 1 1 2 0.5 0 1
"11473" 326 4 18 0 "ByFB" 1 1 2 0.5 0 1
"11838" 326 4 19 0 "ByFB" 1 1 2 0.5 0 1
"11839" 326 4 20 0 "ByFB" 1 1 2 0.5 0 1
"11840" 326 4 21 0 "ByFB" 1 1 2 0.5 0 1
"12206" 326 4 22 0 "ByFB" 1 1 2 0.5 0 1
"12208" 326 4 23 1 "ByFB" 1 1 2 0.5 0 1
"12317" 326 4 24 1 "ByFB" 1 1 2 0.5 0 1
"12278" 326 4 25 1 "ByFB" 1 1 2 0.5 0 1
"13666" 326 5 1 0 "ByFB" 1 -3 0 0.2 -4 1
"13667" 326 5 2 0 "ByFB" 1 -3 0 0.2 -4 1
"13668" 326 5 3 0 "ByFB" 1 -3 0 0.2 -4 1
"13669" 326 5 4 0 "ByFB" 1 -3 0 0.2 -4 1
"13670" 326 5 5 0 "ByFB" 1 -3 0 0.2 -4 1
"13671" 326 5 6 1 "ByFB" 1 -3 0 0.2 -4 1
"13672" 326 5 7 0 "ByFB" 1 -3 0 0.2 -4 1
"13673" 326 5 8 0 "ByFB" 1 -3 0 0.2 -4 1
"13674" 326 5 9 0 "ByFB" 1 -3 0 0.2 -4 1
"13675" 326 5 10 1 "ByFB" 1 -3 0 0.2 -4 1
"14040" 326 5 11 1 "ByFB" 1 -3 0 0.2 -4 1
"14041" 326 5 12 0 "ByFB" 1 -3 0 0.2 -4 1
"13678" 326 5 13 0 "ByFB" 1 -3 0 0.2 -4 1
"13679" 326 5 14 0 "ByFB" 1 -3 0 0.2 -4 1
"14044" 326 5 15 0 "ByFB" 1 -3 0 0.2 -4 1
"13681" 326 5 16 0 "ByFB" 1 -3 0 0.2 -4 1
"14046" 326 5 17 0 "ByFB" 1 -3 0 0.2 -4 1
"14047" 326 5 18 0 "ByFB" 1 -3 0 0.2 -4 1
"14048" 326 5 19 0 "ByFB" 1 -3 0 0.2 -4 1
"14049" 326 5 20 0 "ByFB" 1 -3 0 0.2 -4 1
"14050" 326 5 21 0 "ByFB" 1 -3 0 0.2 -4 1
"14051" 326 5 22 0 "ByFB" 1 -3 0 0.2 -4 1
"14052" 326 5 23 0 "ByFB" 1 -3 0 0.2 -4 1
"14417" 326 5 24 0 "ByFB" 1 -3 0 0.2 -4 1
"14418" 326 5 25 1 "ByFB" 1 -3 0 0.2 -4 1
"15709" 326 6 1 1 "ByFB" 0.75 -3 0 0.8 -4 1
"15672" 326 6 2 1 "ByFB" 0.75 -3 0 0.8 -4 1
"16000" 326 6 3 1 "ByFB" 0.75 -3 0 0.8 -4 1
"16001" 326 6 4 1 "ByFB" 0.75 -3 0 0.8 -4 1
"15666" 326 6 5 1 "ByFB" 0.75 -3 0 0.8 -4 1
"15758" 326 6 6 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16004" 326 6 7 1 "ByFB" 0.75 -3 0 0.8 -4 1
"16005" 326 6 8 0 "ByFB" 0.75 -3 0 0.8 -4 1
"15761" 326 6 9 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16619" 326 6 10 1 "ByFB" 0.75 -3 0 0.8 -4 1
"16620" 326 6 11 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16621" 326 6 12 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16622" 326 6 13 1 "ByFB" 0.75 -3 0 0.8 -4 1
"16623" 326 6 14 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16988" 326 6 15 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16989" 326 6 16 1 "ByFB" 0.75 -3 0 0.8 -4 1
"16990" 326 6 17 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16991" 326 6 18 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16992" 326 6 19 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16993" 326 6 20 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16994" 326 6 21 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16995" 326 6 22 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16996" 326 6 23 1 "ByFB" 0.75 -3 0 0.8 -4 1
"16997" 326 6 24 0 "ByFB" 0.75 -3 0 0.8 -4 1
"16998" 326 6 25 0 "ByFB" 0.75 -3 0 0.8 -4 1
"19187" 326 7 1 1 "ByFB" 1 -1 0 0.95 -20 1
"19188" 326 7 2 1 "ByFB" 1 -1 0 0.95 -20 1
"19189" 326 7 3 1 "ByFB" 1 -1 0 0.95 -20 1
"19554" 326 7 4 1 "ByFB" 1 -1 0 0.95 -20 1
"18779" 326 7 5 1 "ByFB" 1 -1 0 0.95 -20 1
"18947" 326 7 6 0 "ByFB" 1 -1 0 0.95 -20 1
"18840" 326 7 7 1 "ByFB" 1 -1 0 0.95 -20 1
"18828" 326 7 8 1 "ByFB" 1 -1 0 0.95 -20 1
"18810" 326 7 9 1 "ByFB" 1 -1 0 0.95 -20 1
"18768" 326 7 10 1 "ByFB" 1 -1 0 0.95 -20 1
"18950" 326 7 11 1 "ByFB" 1 -1 0 0.95 -20 1
"19072" 326 7 12 1 "ByFB" 1 -1 0 0.95 -20 1
"19073" 326 7 13 1 "ByFB" 1 -1 0 0.95 -20 1
"19317" 326 7 14 1 "ByFB" 1 -1 0 0.95 -20 1
"19318" 326 7 15 1 "ByFB" 1 -1 0 0.95 -20 1
"19198" 326 7 16 1 "ByFB" 1 -1 0 0.95 -20 1
"19563" 326 7 17 1 "ByFB" 1 -1 0 0.95 -20 1
"19564" 326 7 18 1 "ByFB" 1 -1 0 0.95 -20 1
"19201" 326 7 19 1 "ByFB" 1 -1 0 0.95 -20 1
"18958" 326 7 20 1 "ByFB" 1 -1 0 0.95 -20 1
"19204" 326 7 21 1 "ByFB" 1 -1 0 0.95 -20 1
"19205" 326 7 22 1 "ByFB" 1 -1 0 0.95 -20 1
"19206" 326 7 23 1 "ByFB" 1 -1 0 0.95 -20 1
"19328" 326 7 24 1 "ByFB" 1 -1 0 0.95 -20 1
"19208" 326 7 25 1 "ByFB" 1 -1 0 0.95 -20 1
"21948" 326 8 1 1 "ByFB" 1 1 20 0.05 0 1
"21888" 326 8 2 1 "ByFB" 1 1 20 0.05 0 1
"22493" 326 8 3 1 "ByFB" 1 1 20 0.05 0 1
"22130" 326 8 4 1 "ByFB" 1 1 20 0.05 0 1
"21964" 326 8 5 1 "ByFB" 1 1 20 0.05 0 1
"21965" 326 8 6 0 "ByFB" 1 1 20 0.05 0 1
"21953" 326 8 7 0 "ByFB" 1 1 20 0.05 0 1
"22132" 326 8 8 0 "ByFB" 1 1 20 0.05 0 1
"21877" 326 8 9 0 "ByFB" 1 1 20 0.05 0 1
"21954" 326 8 10 0 "ByFB" 1 1 20 0.05 0 1
"22134" 326 8 11 0 "ByFB" 1 1 20 0.05 0 1
"22256" 326 8 12 0 "ByFB" 1 1 20 0.05 0 1
"22257" 326 8 13 0 "ByFB" 1 1 20 0.05 0 1
"22137" 326 8 14 0 "ByFB" 1 1 20 0.05 0 1
"22502" 326 8 15 0 "ByFB" 1 1 20 0.05 0 1
"22504" 326 8 16 0 "ByFB" 1 1 20 0.05 0 1
"22505" 326 8 17 0 "ByFB" 1 1 20 0.05 0 1
"22506" 326 8 18 0 "ByFB" 1 1 20 0.05 0 1
"22507" 326 8 19 0 "ByFB" 1 1 20 0.05 0 1
"22508" 326 8 20 0 "ByFB" 1 1 20 0.05 0 1
"22509" 326 8 21 0 "ByFB" 1 1 20 0.05 0 1
"22874" 326 8 22 0 "ByFB" 1 1 20 0.05 0 1
"22875" 326 8 23 0 "ByFB" 1 1 20 0.05 0 1
"22876" 326 8 24 0 "ByFB" 1 1 20 0.05 0 1
"22877" 326 8 25 0 "ByFB" 1 1 20 0.05 0 1
"25200" 326 9 1 1 "ByFB" 1 1 100 0.01 0 1
"25106" 326 9 2 1 "ByFB" 1 1 100 0.01 0 1
"25432" 326 9 3 1 "ByFB" 1 1 100 0.01 0 1
"25433" 326 9 4 1 "ByFB" 1 1 100 0.01 0 1
"25094" 326 9 5 1 "ByFB" 1 1 100 0.01 0 1
"25203" 326 9 6 0 "ByFB" 1 1 100 0.01 0 1
"25122" 326 9 7 0 "ByFB" 1 1 100 0.01 0 1
"25435" 326 9 8 0 "ByFB" 1 1 100 0.01 0 1
"25011" 326 9 9 0 "ByFB" 1 1 100 0.01 0 1
"25192" 326 9 10 0 "ByFB" 1 1 100 0.01 0 1
"25193" 326 9 11 0 "ByFB" 1 1 100 0.01 0 1
"25194" 326 9 12 0 "ByFB" 1 1 100 0.01 0 1
"25195" 326 9 13 0 "ByFB" 1 1 100 0.01 0 1
"25804" 326 9 14 0 "ByFB" 1 1 100 0.01 0 1
"25805" 326 9 15 0 "ByFB" 1 1 100 0.01 0 1
"25806" 326 9 16 0 "ByFB" 1 1 100 0.01 0 1
"25807" 326 9 17 0 "ByFB" 1 1 100 0.01 0 1
"25444" 326 9 18 0 "ByFB" 1 1 100 0.01 0 1
"25446" 326 9 19 0 "ByFB" 1 1 100 0.01 0 1
"25811" 326 9 20 0 "ByFB" 1 1 100 0.01 0 1
"25812" 326 9 21 0 "ByFB" 1 1 100 0.01 0 1
"25813" 326 9 22 0 "ByFB" 1 1 100 0.01 0 1
"26543" 326 9 23 0 "ByFB" 1 1 100 0.01 0 1
"26544" 326 9 24 0 "ByFB" 1 1 100 0.01 0 1
"26545" 326 9 25 0 "ByFB" 1 1 100 0.01 0 1
"28192" 326 10 1 1 "ByFB" 1 2 101 0.01 1 1
"29100" 326 10 2 1 "ByFB" 1 2 101 0.01 1 1
"29101" 326 10 3 1 "ByFB" 1 2 101 0.01 1 1
"29102" 326 10 4 1 "ByFB" 1 2 101 0.01 1 1
"28152" 326 10 5 1 "ByFB" 1 2 101 0.01 1 1
"28153" 326 10 6 0 "ByFB" 1 2 101 0.01 1 1
"28167" 326 10 7 0 "ByFB" 1 2 101 0.01 1 1
"29105" 326 10 8 0 "ByFB" 1 2 101 0.01 1 1
"28376" 326 10 9 0 "ByFB" 1 2 101 0.01 1 1
"28377" 326 10 10 0 "ByFB" 1 2 101 0.01 1 1
"28499" 326 10 11 0 "ByFB" 1 2 101 0.01 1 1
"28500" 326 10 12 1 "ByFB" 1 2 101 0.01 1 1
"28501" 326 10 13 0 "ByFB" 1 2 101 0.01 1 1
"28745" 326 10 14 0 "ByFB" 1 2 101 0.01 1 1
"29110" 326 10 15 0 "ByFB" 1 2 101 0.01 1 1
"29111" 326 10 16 0 "ByFB" 1 2 101 0.01 1 1
"28748" 326 10 17 1 "ByFB" 1 2 101 0.01 1 1
"28749" 326 10 18 0 "ByFB" 1 2 101 0.01 1 1
"28750" 326 10 19 0 "ByFB" 1 2 101 0.01 1 1
"28751" 326 10 20 0 "ByFB" 1 2 101 0.01 1 1
"28428" 326 10 21 0 "ByFB" 1 2 101 0.01 1 1
"28753" 326 10 22 0 "ByFB" 1 2 101 0.01 1 1
"28754" 326 10 23 0 "ByFB" 1 2 101 0.01 1 1
"28755" 326 10 24 0 "ByFB" 1 2 101 0.01 1 1
"28756" 326 10 25 0 "ByFB" 1 2 101 0.01 1 1
"31456" 326 11 1 0 "ByFB" 1 19 20 0.9 -20 1
"31362" 326 11 2 0 "ByFB" 1 19 20 0.9 -20 1
"31363" 326 11 3 0 "ByFB" 1 19 20 0.9 -20 1
"31676" 326 11 4 0 "ByFB" 1 19 20 0.9 -20 1
"31279" 326 11 5 0 "ByFB" 1 19 20 0.9 -20 1
"31377" 326 11 6 0 "ByFB" 1 19 20 0.9 -20 1
"31378" 326 11 7 1 "ByFB" 1 19 20 0.9 -20 1
"32411" 326 11 8 1 "ByFB" 1 19 20 0.9 -20 1
"32412" 326 11 9 1 "ByFB" 1 19 20 0.9 -20 1
"32413" 326 11 10 1 "ByFB" 1 19 20 0.9 -20 1
"32414" 326 11 11 1 "ByFB" 1 19 20 0.9 -20 1
"32051" 326 11 12 1 "ByFB" 1 19 20 0.9 -20 1
"32052" 326 11 13 1 "ByFB" 1 19 20 0.9 -20 1
"32053" 326 11 14 1 "ByFB" 1 19 20 0.9 -20 1
"32054" 326 11 15 1 "ByFB" 1 19 20 0.9 -20 1
"32055" 326 11 16 1 "ByFB" 1 19 20 0.9 -20 1
"32056" 326 11 17 1 "ByFB" 1 19 20 0.9 -20 1
"32057" 326 11 18 1 "ByFB" 1 19 20 0.9 -20 1
"33885" 326 11 19 1 "ByFB" 1 19 20 0.9 -20 1
"33886" 326 11 20 1 "ByFB" 1 19 20 0.9 -20 1
"33887" 326 11 21 1 "ByFB" 1 19 20 0.9 -20 1
"33888" 326 11 22 1 "ByFB" 1 19 20 0.9 -20 1
"33889" 326 11 23 1 "ByFB" 1 19 20 0.9 -20 1
"34012" 326 11 24 1 "ByFB" 1 19 20 0.9 -20 1
"34134" 326 11 25 1 "ByFB" 1 19 20 0.9 -20 1
"35714" 326 12 1 0 "ByFB" 1 0 50 0.5 -50 1
"35715" 326 12 2 0 "ByFB" 1 0 50 0.5 -50 1
"35716" 326 12 3 0 "ByFB" 1 0 50 0.5 -50 1
"35717" 326 12 4 0 "ByFB" 1 0 50 0.5 -50 1
"34988" 326 12 5 0 "ByFB" 1 0 50 0.5 -50 1
"34989" 326 12 6 0 "ByFB" 1 0 50 0.5 -50 1
"34990" 326 12 7 1 "ByFB" 1 0 50 0.5 -50 1
"34991" 326 12 8 0 "ByFB" 1 0 50 0.5 -50 1
"34992" 326 12 9 1 "ByFB" 1 0 50 0.5 -50 1
"34993" 326 12 10 1 "ByFB" 1 0 50 0.5 -50 1
"35358" 326 12 11 1 "ByFB" 1 0 50 0.5 -50 1
"35359" 326 12 12 0 "ByFB" 1 0 50 0.5 -50 1
"35360" 326 12 13 0 "ByFB" 1 0 50 0.5 -50 1
"34997" 326 12 14 0 "ByFB" 1 0 50 0.5 -50 1
"35362" 326 12 15 1 "ByFB" 1 0 50 0.5 -50 1
"35363" 326 12 16 1 "ByFB" 1 0 50 0.5 -50 1
"35364" 326 12 17 0 "ByFB" 1 0 50 0.5 -50 1
"35365" 326 12 18 1 "ByFB" 1 0 50 0.5 -50 1
"35366" 326 12 19 0 "ByFB" 1 0 50 0.5 -50 1
"35003" 326 12 20 0 "ByFB" 1 0 50 0.5 -50 1
"35004" 326 12 21 1 "ByFB" 1 0 50 0.5 -50 1
"35005" 326 12 22 1 "ByFB" 1 0 50 0.5 -50 1
"35370" 326 12 23 1 "ByFB" 1 0 50 0.5 -50 1
"36100" 326 12 24 1 "ByFB" 1 0 50 0.5 -50 1
"36101" 326 12 25 1 "ByFB" 1 0 50 0.5 -50 1
"37625" 326 14 1 1 "ByFB" 1 0 1 0.5 -1 1
"37600" 326 14 2 1 "ByFB" 1 0 1 0.5 -1 1
"37601" 326 14 3 1 "ByFB" 1 0 1 0.5 -1 1
"37928" 326 14 4 1 "ByFB" 1 0 1 0.5 -1 1
"37602" 326 14 5 1 "ByFB" 1 0 1 0.5 -1 1
"37616" 326 14 6 1 "ByFB" 1 0 1 0.5 -1 1
"37617" 326 14 7 1 "ByFB" 1 0 1 0.5 -1 1
"37631" 326 14 8 1 "ByFB" 1 0 1 0.5 -1 1
"37714" 326 14 9 1 "ByFB" 1 0 1 0.5 -1 1
"38054" 326 14 10 1 "ByFB" 1 0 1 0.5 -1 1
"37934" 326 14 11 1 "ByFB" 1 0 1 0.5 -1 1
"37935" 326 14 12 1 "ByFB" 1 0 1 0.5 -1 1
"38300" 326 14 13 1 "ByFB" 1 0 1 0.5 -1 1
"39030" 326 14 14 1 "ByFB" 1 0 1 0.5 -1 1
"39031" 326 14 15 1 "ByFB" 1 0 1 0.5 -1 1
"39032" 326 14 16 1 "ByFB" 1 0 1 0.5 -1 1
"38669" 326 14 17 1 "ByFB" 1 0 1 0.5 -1 1
"38670" 326 14 18 1 "ByFB" 1 0 1 0.5 -1 1
"38671" 326 14 19 1 "ByFB" 1 0 1 0.5 -1 1
"39401" 326 14 20 1 "ByFB" 1 0 1 0.5 -1 1
"39402" 326 14 21 1 "ByFB" 1 0 1 0.5 -1 1
"39403" 326 14 22 1 "ByFB" 1 0 1 0.5 -1 1
"39404" 326 14 23 1 "ByFB" 1 0 1 0.5 -1 1
"39405" 326 14 24 1 "ByFB" 1 0 1 0.5 -1 1
"39406" 326 14 25 1 "ByFB" 1 0 1 0.5 -1 1
"41229" 326 15 1 1 "ByFB" 1 7 50 0.5 1 1
"41594" 326 15 2 1 "ByFB" 1 7 50 0.5 1 1
"41595" 326 15 3 1 "ByFB" 1 7 50 0.5 1 1
"41596" 326 15 4 1 "ByFB" 1 7 50 0.5 1 1
"40867" 326 15 5 1 "ByFB" 1 7 50 0.5 1 1
"40868" 326 15 6 1 "ByFB" 1 7 50 0.5 1 1
"40869" 326 15 7 1 "ByFB" 1 7 50 0.5 1 1
"40991" 326 15 8 1 "ByFB" 1 7 50 0.5 1 1
"40992" 326 15 9 1 "ByFB" 1 7 50 0.5 1 1
"41236" 326 15 10 1 "ByFB" 1 7 50 0.5 1 1
"41237" 326 15 11 1 "ByFB" 1 7 50 0.5 1 1
"41359" 326 15 12 1 "ByFB" 1 7 50 0.5 1 1
"41360" 326 15 13 1 "ByFB" 1 7 50 0.5 1 1
"41361" 326 15 14 1 "ByFB" 1 7 50 0.5 1 1
"41605" 326 15 15 1 "ByFB" 1 7 50 0.5 1 1
"41242" 326 15 16 1 "ByFB" 1 7 50 0.5 1 1
"41244" 326 15 17 1 "ByFB" 1 7 50 0.5 1 1
"41245" 326 15 18 1 "ByFB" 1 7 50 0.5 1 1
"41246" 326 15 19 0 "ByFB" 1 7 50 0.5 1 1
"41611" 326 15 20 0 "ByFB" 1 7 50 0.5 1 1
"41612" 326 15 21 1 "ByFB" 1 7 50 0.5 1 1
"41613" 326 15 22 1 "ByFB" 1 7 50 0.5 1 1
"42343" 326 15 23 1 "ByFB" 1 7 50 0.5 1 1
"42344" 326 15 24 1 "ByFB" 1 7 50 0.5 1 1
"42345" 326 15 25 1 "ByFB" 1 7 50 0.5 1 1
"43774" 326 16 1 1 "ByFB" 1 7 50 0.5 -1 1
"44534" 326 16 2 1 "ByFB" 1 7 50 0.5 -1 1
"44535" 326 16 3 1 "ByFB" 1 7 50 0.5 -1 1
"44172" 326 16 4 1 "ByFB" 1 7 50 0.5 -1 1
"43789" 326 16 5 1 "ByFB" 1 7 50 0.5 -1 1
"43778" 326 16 6 1 "ByFB" 1 7 50 0.5 -1 1
"44538" 326 16 7 1 "ByFB" 1 7 50 0.5 -1 1
"44539" 326 16 8 1 "ByFB" 1 7 50 0.5 -1 1
"44540" 326 16 9 1 "ByFB" 1 7 50 0.5 -1 1
"44541" 326 16 10 1 "ByFB" 1 7 50 0.5 -1 1
"44542" 326 16 11 1 "ByFB" 1 7 50 0.5 -1 1
"44907" 326 16 12 1 "ByFB" 1 7 50 0.5 -1 1
"45637" 326 16 13 1 "ByFB" 1 7 50 0.5 -1 1
"45638" 326 16 14 1 "ByFB" 1 7 50 0.5 -1 1
"45275" 326 16 15 1 "ByFB" 1 7 50 0.5 -1 1
"44912" 326 16 16 1 "ByFB" 1 7 50 0.5 -1 1
"44913" 326 16 17 1 "ByFB" 1 7 50 0.5 -1 1
"44914" 326 16 18 1 "ByFB" 1 7 50 0.5 -1 1
"44915" 326 16 19 1 "ByFB" 1 7 50 0.5 -1 1
"44916" 326 16 20 1 "ByFB" 1 7 50 0.5 -1 1
"45281" 326 16 21 1 "ByFB" 1 7 50 0.5 -1 1
"45282" 326 16 22 1 "ByFB" 1 7 50 0.5 -1 1
"45283" 326 16 23 0 "ByFB" 1 7 50 0.5 -1 1
"45284" 326 16 24 0 "ByFB" 1 7 50 0.5 -1 1
"45285" 326 16 25 1 "ByFB" 1 7 50 0.5 -1 1
"47229" 326 17 1 0 "ByFB" 1 30 50 0.5 1 1
"47473" 326 17 2 0 "ByFB" 1 30 50 0.5 1 1
"47474" 326 17 3 0 "ByFB" 1 30 50 0.5 1 1
"47475" 326 17 4 0 "ByFB" 1 30 50 0.5 1 1
"47109" 326 17 5 0 "ByFB" 1 30 50 0.5 1 1
"46946" 326 17 6 0 "ByFB" 1 30 50 0.5 1 1
"46948" 326 17 7 0 "ByFB" 1 30 50 0.5 1 1
"47113" 326 17 8 0 "ByFB" 1 30 50 0.5 1 1
"47114" 326 17 9 0 "ByFB" 1 30 50 0.5 1 1
"47128" 326 17 10 0 "ByFB" 1 30 50 0.5 1 1
"47237" 326 17 11 0 "ByFB" 1 30 50 0.5 1 1
"47238" 326 17 12 0 "ByFB" 1 30 50 0.5 1 1
"47360" 326 17 13 0 "ByFB" 1 30 50 0.5 1 1
"47483" 326 17 14 0 "ByFB" 1 30 50 0.5 1 1
"47484" 326 17 15 0 "ByFB" 1 30 50 0.5 1 1
"47161" 326 17 16 0 "ByFB" 1 30 50 0.5 1 1
"48949" 326 17 17 0 "ByFB" 1 30 50 0.5 1 1
"48950" 326 17 18 0 "ByFB" 1 30 50 0.5 1 1
"48951" 326 17 19 0 "ByFB" 1 30 50 0.5 1 1
"48952" 326 17 20 0 "ByFB" 1 30 50 0.5 1 1
"48953" 326 17 21 0 "ByFB" 1 30 50 0.5 1 1
"48954" 326 17 22 1 "ByFB" 1 30 50 0.5 1 1
"48955" 326 17 23 0 "ByFB" 1 30 50 0.5 1 1
"48956" 326 17 24 0 "ByFB" 1 30 50 0.5 1 1
"48957" 326 17 25 0 "ByFB" 1 30 50 0.5 1 1
"51146" 326 18 1 0 "ByFB" 1 30 50 0.5 -1 1
"51147" 326 18 2 0 "ByFB" 1 30 50 0.5 -1 1
"52243" 326 18 3 0 "ByFB" 1 30 50 0.5 -1 1
"51880" 326 18 4 0 "ByFB" 1 30 50 0.5 -1 1
"51881" 326 18 5 0 "ByFB" 1 30 50 0.5 -1 1
"51882" 326 18 6 0 "ByFB" 1 30 50 0.5 -1 1
"51883" 326 18 7 1 "ByFB" 1 30 50 0.5 -1 1
"52248" 326 18 8 1 "ByFB" 1 30 50 0.5 -1 1
"52249" 326 18 9 1 "ByFB" 1 30 50 0.5 -1 1
"52250" 326 18 10 1 "ByFB" 1 30 50 0.5 -1 1
"52251" 326 18 11 0 "ByFB" 1 30 50 0.5 -1 1
"51524" 326 18 12 0 "ByFB" 1 30 50 0.5 -1 1
"51889" 326 18 13 0 "ByFB" 1 30 50 0.5 -1 1
"51890" 326 18 14 0 "ByFB" 1 30 50 0.5 -1 1
"51527" 326 18 15 0 "ByFB" 1 30 50 0.5 -1 1
"51528" 326 18 16 0 "ByFB" 1 30 50 0.5 -1 1
"51529" 326 18 17 0 "ByFB" 1 30 50 0.5 -1 1
"51894" 326 18 18 0 "ByFB" 1 30 50 0.5 -1 1
"51895" 326 18 19 0 "ByFB" 1 30 50 0.5 -1 1
"51896" 326 18 20 0 "ByFB" 1 30 50 0.5 -1 1
"51897" 326 18 21 0 "ByFB" 1 30 50 0.5 -1 1
"51898" 326 18 22 0 "ByFB" 1 30 50 0.5 -1 1
"51899" 326 18 23 0 "ByFB" 1 30 50 0.5 -1 1
"52264" 326 18 24 0 "ByFB" 1 30 50 0.5 -1 1
"52265" 326 18 25 0 "ByFB" 1 30 50 0.5 -1 1
"53167" 326 24 1 1 "ByFB" 1 -2 -1 0.5 -3 1
"53181" 326 24 2 1 "ByFB" 1 -2 -1 0.5 -3 1
"53182" 326 24 3 1 "ByFB" 1 -2 -1 0.5 -3 1
"53726" 326 24 4 1 "ByFB" 1 -2 -1 0.5 -3 1
"53727" 326 24 5 1 "ByFB" 1 -2 -1 0.5 -3 1
"53728" 326 24 6 1 "ByFB" 1 -2 -1 0.5 -3 1
"53729" 326 24 7 1 "ByFB" 1 -2 -1 0.5 -3 1
"54459" 326 24 8 1 "ByFB" 1 -2 -1 0.5 -3 1
"54460" 326 24 9 1 "ByFB" 1 -2 -1 0.5 -3 1
"54461" 326 24 10 1 "ByFB" 1 -2 -1 0.5 -3 1
"54462" 326 24 11 0 "ByFB" 1 -2 -1 0.5 -3 1
"54463" 326 24 12 0 "ByFB" 1 -2 -1 0.5 -3 1
"54464" 326 24 13 1 "ByFB" 1 -2 -1 0.5 -3 1
"55194" 326 24 14 1 "ByFB" 1 -2 -1 0.5 -3 1
"55195" 326 24 15 0 "ByFB" 1 -2 -1 0.5 -3 1
"55196" 326 24 16 0 "ByFB" 1 -2 -1 0.5 -3 1
"55197" 326 24 17 1 "ByFB" 1 -2 -1 0.5 -3 1
"55198" 326 24 18 1 "ByFB" 1 -2 -1 0.5 -3 1
"55564" 326 24 19 1 "ByFB" 1 -2 -1 0.5 -3 1
"55565" 326 24 20 1 "ByFB" 1 -2 -1 0.5 -3 1
"55809" 326 24 21 1 "ByFB" 1 -2 -1 0.5 -3 1
"55810" 326 24 22 1 "ByFB" 1 -2 -1 0.5 -3 1
"56136" 326 24 23 1 "ByFB" 1 -2 -1 0.5 -3 1
"56097" 326 24 24 0 "ByFB" 1 -2 -1 0.5 -3 1
"56057" 326 24 25 1 "ByFB" 1 -2 -1 0.5 -3 1
"57756" 326 25 1 1 "ByFB" 1 2 3 0.5 1 1
"57757" 326 25 2 1 "ByFB" 1 2 3 0.5 1 1
"57758" 326 25 3 1 "ByFB" 1 2 3 0.5 1 1
"57759" 326 25 4 1 "ByFB" 1 2 3 0.5 1 1
"57760" 326 25 5 1 "ByFB" 1 2 3 0.5 1 1
"57761" 326 25 6 1 "ByFB" 1 2 3 0.5 1 1
"58126" 326 25 7 1 "ByFB" 1 2 3 0.5 1 1
"58127" 326 25 8 1 "ByFB" 1 2 3 0.5 1 1
"58128" 326 25 9 1 "ByFB" 1 2 3 0.5 1 1
"58129" 326 25 10 1 "ByFB" 1 2 3 0.5 1 1
"58130" 326 25 11 1 "ByFB" 1 2 3 0.5 1 1
"58131" 326 25 12 1 "ByFB" 1 2 3 0.5 1 1
"58496" 326 25 13 1 "ByFB" 1 2 3 0.5 1 1
"58133" 326 25 14 1 "ByFB" 1 2 3 0.5 1 1
"58134" 326 25 15 0 "ByFB" 1 2 3 0.5 1 1
"57407" 326 25 16 0 "ByFB" 1 2 3 0.5 1 1
"57408" 326 25 17 1 "ByFB" 1 2 3 0.5 1 1
"57409" 326 25 18 1 "ByFB" 1 2 3 0.5 1 1
"57774" 326 25 19 1 "ByFB" 1 2 3 0.5 1 1
"57775" 326 25 20 1 "ByFB" 1 2 3 0.5 1 1
"57776" 326 25 21 0 "ByFB" 1 2 3 0.5 1 1
"58506" 326 25 22 1 "ByFB" 1 2 3 0.5 1 1
"58871" 326 25 23 1 "ByFB" 1 2 3 0.5 1 1
"58872" 326 25 24 1 "ByFB" 1 2 3 0.5 1 1
"58873" 326 25 25 0 "ByFB" 1 2 3 0.5 1 1
"59967" 326 26 1 1 "ByFB" 1 16 50 0.4 1 1
"59968" 326 26 2 1 "ByFB" 1 16 50 0.4 1 1
"59969" 326 26 3 1 "ByFB" 1 16 50 0.4 1 1
"59970" 326 26 4 1 "ByFB" 1 16 50 0.4 1 1
"59971" 326 26 5 1 "ByFB" 1 16 50 0.4 1 1
"59972" 326 26 6 0 "ByFB" 1 16 50 0.4 1 1
"60702" 326 26 7 1 "ByFB" 1 16 50 0.4 1 1
"60703" 326 26 8 1 "ByFB" 1 16 50 0.4 1 1
